date,total,1,2,3,4,5,7,10,S1,S3,S6,S7,S8,S9
2020-05-18,245.8,70.7,60.4,58,16.5,,,16,6.1,7.2,,0.8,8.8,1.3
2020-05-19,240.8,69.4,59.8,56.7,16.2,,,15.6,5.9,6.9,,0.8,8.3,1.2
2020-05-20,249.6,72.7,62.3,58.3,16.7,,,15.8,6,7.1,,0.8,8.5,1.3
2020-05-21,238,68.7,58.9,55.9,16,,,15.3,5.9,6.9,,0.9,8.2,1.3
2020-05-22,251.6,72.7,61.9,59.2,17,,,16.1,6.6,7.3,,0.9,8.8,1.3
2020-05-24,157.2,44.4,37.8,38.1,9.3,,,8.4,5.4,5.3,,0.8,6.5,1.2
2020-05-25,245.9,70.8,60.6,57,16,,,16,6,7,,0.9,8.6,1.3
2020-05-26,243.8,70.3,60.9,57.3,16.5,,,15.7,5.8,7,,0.8,8.3,1.2
2020-05-27,243.3,70.2,60.6,57.2,16.4,,,15.7,5.9,6.9,,0.8,8.4,1.2
2020-05-28,241,69.3,60.1,56.7,16.3,,,15.6,5.8,6.9,,0.8,8.3,1.1
2020-05-30,186.2,52.9,46.5,45.1,11.6,,,9.6,5.6,5.7,,0.8,7.2,1.2
2020-05-31,171.3,48.3,41.1,41.4,10.4,,,9.1,5.9,5.7,,0.8,7.1,1.5
2020-06-01,252.8,73.3,62.1,59.3,17.1,,,16.2,6.3,7.3,,0.9,9,1.3
2020-06-02,242.2,69.6,60.5,57,16.4,,,15.7,5.8,7,,0.8,8.5,1.1
2020-06-03,244.5,70.3,61,57.5,16.7,,,15.7,5.9,7,,0.8,8.5,1.1
2020-06-04,239.9,69,59.8,56.5,16.3,,,15.5,5.8,6.9,,0.8,8.3,1.1
2020-06-05,252.3,72.8,61.9,59.4,17,,,16.1,6.4,7.6,,0.9,8.9,1.3
2020-06-06,189.6,53.6,47.4,45.7,12,,,10,5.6,5.9,,0.8,7.3,1.3
2020-06-07,166.5,47,40.4,40.3,10.2,,,8.7,5.5,5.6,,0.8,6.8,1.3
2020-06-08,254,72.9,62.5,60,17.3,,,16.4,6.5,7.4,,0.9,8.8,1.3
2020-06-09,249,71.4,62.2,58.7,16.9,,,16,6.1,7.2,,0.8,8.5,1.2
2020-06-10,243.3,69.9,60.7,57.3,16.6,,,15.5,6.1,6.9,,0.8,8.4,1.1
2020-06-11,246.7,71.1,61.7,57.9,16.9,,,15.8,6,7,,0.8,8.4,1.1
2020-06-12,255.8,73.9,63.1,60.2,17.3,,,16.2,6.6,7.4,,0.9,8.8,1.3
2020-06-13,178.5,50.3,45.1,42.9,11.1,,,9.2,5.6,5.5,,0.7,6.8,1.2
2020-06-14,153.4,43.3,37.3,37.1,9,,,7.9,5.5,5.2,,0.7,6.2,1.2
2020-06-15,239.8,68.5,58.6,56.5,16.7,,,15.6,6.2,7.4,,0.8,8.3,1.2
2020-06-16,235.9,67.8,58.8,55.1,16.2,,,15.3,6,7,,0.8,7.8,1.1
2020-06-17,245,70.6,61.4,57.3,16.7,,,15.7,6.1,7,,0.8,8.2,1.2
2020-06-18,240.7,69.5,60.5,56.2,16.6,,,15.5,5.8,7,,0.8,7.8,1
2020-06-19,270.3,78,67.3,63.1,18.3,,,17.3,7,7.7,,0.9,9.4,1.4
2020-06-20,198.3,56.4,49.8,47.3,12.4,,,10.6,6.2,5.9,,0.8,7.6,1.3
2020-06-21,162.5,46.1,39.8,39.3,9.9,,,8.3,5.3,5.1,,0.8,6.7,1.2
2020-06-22,253.3,72.9,63,59.4,17.4,,,16.3,6.3,7.3,,0.9,8.7,1.2
2020-06-23,245.3,70.7,61.2,57.3,16.9,,,15.7,6.3,7.2,,0.8,8.1,1.1
2020-06-24,292.2,83.5,70.4,69.2,19.5,,,18.3,8.7,8.8,,1.1,11.1,1.8
2020-06-25,180.5,49.2,42.8,45.5,11.1,,,8.8,7,6,,0.9,7.7,1.5
2020-06-26,179.4,48.9,44.7,43.6,11.3,,,8.8,6.3,5.5,,0.9,7.7,1.7
2020-06-27,179.7,49.5,42.3,44,11,,,9.6,6.5,6.6,,0.9,7.7,1.6
2020-06-28,236,67.6,56.8,55.7,16.5,,,15.5,6.5,7.4,,0.8,8,1.2
2020-06-29,255.1,73.3,63,60,17.4,,,16.5,6.6,7.5,,0.8,8.7,1.2
2020-06-30,263,75.1,65.5,61.5,18,,,16.8,7,7.7,,0.9,9.1,1.4
2020-07-01,260,74.5,64.9,61.1,17.8,,,16.7,6.4,7.5,,0.9,8.9,1.3
2020-07-02,251.5,72.3,63,58.9,17.4,,,16.2,6.1,7.2,,0.8,8.5,1.2
2020-07-03,271.4,78.5,66.9,63.6,18.4,,,17.1,7.2,7.9,,1.1,9.2,1.5
2020-07-04,199.9,56.7,50.1,47.8,12.7,,,10.4,6.3,6.2,,0.9,7.4,1.4
2020-07-05,164.7,46.2,40.1,39.8,10.2,,,8.4,5.8,5.4,,0.8,6.8,1.2
2020-07-06,264.4,76.3,65.1,62.1,18.2,,,16.9,6.7,7.8,,0.9,9.1,1.3
2020-07-07,259.3,74.6,65.3,60.5,17.9,,,16.4,6.3,7.5,,0.9,8.7,1.2
2020-07-08,258.5,74.6,64.7,60.7,17.7,,,16.3,6.4,7.4,,0.9,8.6,1.2
2020-07-09,257.9,74.4,64.4,60.4,17.7,,,16.4,6.4,7.4,,0.8,8.8,1.2
2020-07-10,280.6,81.1,69.2,65.9,19,,,17.5,7.6,8.1,,1,9.7,1.5
2020-07-11,176.7,49.9,44.2,42.5,10.7,,,9.1,5.9,5.5,,0.7,7,1.2
2020-07-12,180.9,50.4,44.3,44.2,11.2,,,9,6.5,5.9,,0.8,7.2,1.4
2020-07-13,269.3,77.8,66.6,63.4,18.5,,,17,6.9,7.7,,0.9,9.2,1.3
2020-07-14,267.5,77.2,67.4,62.6,18,,,16.7,6.7,7.7,,0.9,9,1.3
2020-07-15,263.5,76.2,66.2,61.6,18,,,16.5,6.6,7.7,,0.8,8.8,1.1
2020-07-16,273.3,79.1,68.9,64.1,18.3,,,17,6.8,7.7,,0.9,9.3,1.2
2020-07-17,271.3,79.1,67.4,63.7,18.1,,,16.7,7.2,7.8,,0.9,9.1,1.3
2020-07-18,201.1,57,51.4,48.4,12.5,,,10.1,6.4,5.9,,0.8,7.4,1.2
2020-07-19,172,48.7,42.5,41.5,10.5,,,8.5,6.3,5.6,,0.9,6.3,1.3
2020-07-20,284.5,82.2,70.7,66.9,19.3,,,17.6,7.5,8,,1,9.9,1.4
2020-07-21,279.3,80.4,70.7,65.5,19,,,17.3,6.9,7.8,,1,9.5,1.3
2020-07-22,277.1,79.9,70,64.8,18.9,,,17.1,6.9,7.8,,0.9,9.4,1.3
2020-07-23,266.9,77.2,67.2,62.3,18.2,,,16.7,6.7,7.6,,0.9,8.9,1.2
2020-07-24,282.1,81.7,70.1,66.2,19,,,17.6,7.4,8.1,,1,9.7,1.3
2020-07-25,227.8,64.1,57.8,55.2,14.4,,,11.8,6.9,6.8,,0.9,8.4,1.4
2020-07-26,191.9,54.1,47.4,46.5,11.6,,,9.8,6.4,6.2,,0.9,7.6,1.4
2020-07-27,270.3,78,67,63.5,18.4,,,17,7,7.8,,1,9.2,1.4
2020-07-28,263.7,76.1,66.6,61.6,17.9,,,16.5,6.5,7.5,,0.9,8.9,1.2
2020-07-29,270.9,78.1,68.4,63.3,18.4,,,16.9,6.8,7.7,,0.9,9.1,1.3
2020-07-30,265.1,76.6,67,61.9,18.1,,,16.5,6.7,7.5,,0.9,8.7,1.2
2020-07-31,288.5,83.5,71.8,68,19.3,,,17.8,7.7,8.2,,1,9.7,1.5
2020-08-01,222.9,62.7,57.1,54.1,13.8,,,11.5,6.8,6.5,,0.9,8.1,1.3
2020-08-02,193.8,54.5,48.2,47.6,11.6,,,9.6,6.5,6.2,,0.9,7.3,1.4
2020-08-03,272.4,78.9,67.2,64.1,18.6,,,17.1,7.1,7.9,,1,9.2,1.4
2020-08-04,269.5,77.7,68.4,63.1,18.2,,,16.7,6.8,7.6,,0.9,8.8,1.3
2020-08-05,266.8,77,67,62.8,17.9,,,16.5,6.8,7.6,,0.9,8.9,1.3
2020-08-06,263.9,75.9,66.3,62.3,17.8,,,16.4,6.8,7.5,,0.9,8.7,1.3
2020-08-07,279.5,80.7,69.4,65.9,18.7,,,17.3,7.6,8,,1,9.5,1.4
2020-08-08,192.2,53.8,48.7,46.9,11.8,,,9.9,6.4,5.9,,0.8,6.8,1.3
2020-08-09,185.2,52,45.6,45.4,11.1,,,9.4,6.6,5.9,,0.9,6.9,1.4
2020-08-10,271.5,78.2,67,64.2,18.3,,,16.9,7.4,7.8,,1,9.2,1.4
2020-08-11,275.1,78.6,70,64.9,18.6,,,16.8,7.1,7.7,,0.9,9.1,1.4
2020-08-12,273.2,78.2,69.1,64.5,18.4,,,16.8,7.1,7.8,,0.9,9,1.4
2020-08-13,269.8,77.5,68.2,63.6,18.2,,,16.6,7,7.6,,0.9,8.9,1.3
2020-08-14,285.3,82.5,71.1,67.5,18.9,,,17.6,7.7,8.1,,1,9.5,1.4
2020-08-15,215.2,60.1,54.9,52.6,13,,,11,7.4,6.3,,0.9,7.7,1.4
2020-08-16,188.4,52.8,46.3,46.2,11.2,,,9.4,7.1,6,,0.9,7.1,1.4
2020-08-17,269.2,77.4,66.2,63.6,18.4,,,16.9,7.6,7.7,,1,9.1,1.4
2020-08-18,264,75.3,66.8,62.3,17.9,,,16.4,7,7.5,,0.9,8.7,1.2
2020-08-19,260.7,74.7,65.6,61.5,17.8,,,16.2,6.8,7.4,,0.9,8.7,1.2
2020-08-20,261.9,75.2,65.8,61.7,17.7,,,16.2,7,7.4,,0.9,8.8,1.2
2020-08-21,285,81.7,70.3,67.8,19,,,17.4,8.4,8.2,,1,9.7,1.6
2020-08-22,218.8,61.1,55.4,53.6,13.3,,,11.2,7.5,6.4,,0.8,8,1.5
2020-08-23,196.4,54.9,48.5,48.3,11.7,,,9.6,7.2,6.2,,0.9,7.7,1.5
2020-08-24,277.6,79.7,68.5,65.6,18.9,,,17.2,7.7,7.9,,1,9.5,1.5
2020-08-25,292.4,84.5,74.4,68.3,19.4,,,17.6,7.7,8.1,,1,9.8,1.6
2020-08-26,275.5,79,69,65,18.5,,,17,7.4,7.9,,1,9.3,1.4
2020-08-27,277.7,79.3,69.8,65.3,18.7,,,17.1,7.6,7.8,,1,9.6,1.5
2020-08-28,298.5,85.5,73.5,70.3,20.1,,,18.5,8.9,8.4,,1.1,10.4,1.7
2020-08-29,232.5,65.3,57.8,55.7,14.5,,,12.4,8.4,6.9,,1,8.8,1.7
2020-08-30,203.9,56.8,49,49.4,12.7,,,10.5,8.1,6.5,,1,8.2,1.7
2020-08-31,267.9,76.3,65.8,62.9,18.9,,,16.8,7.6,7.9,,1,9.3,1.5
2020-09-01,257.6,73.2,63.9,60.5,17.9,,,16.3,6.8,7.4,,0.9,9.4,1.2
2020-09-02,261.1,74.7,65.2,61.1,18.4,,,16.4,6.9,7.4,,0.9,8.7,1.3
2020-09-03,272.7,77.9,67.9,64.1,19,,,16.9,7.4,7.7,,0.9,9.6,1.3
2020-09-04,294.7,84.6,73.2,69.1,20.4,,,18,8.5,8.3,,1,10.1,1.6
2020-09-05,235.5,66.3,60.2,56.3,15.1,,,11.8,8.2,6.6,,0.9,8.4,1.7
2020-09-06,207,57.4,51.6,49.8,13.1,,,10.2,8,6.4,,0.9,7.9,1.7
2020-09-07,275.6,78.1,68.1,64.9,19.3,,,17.4,8.1,8,,0.9,9.3,1.4
2020-09-08,271.2,76.7,68.8,63.8,18.8,,,16.9,7.5,7.5,,0.9,9.1,1.3
2020-09-09,272.9,77.6,68.8,64.2,19,,,16.9,7.5,7.6,,0.9,9.1,1.3
2020-09-10,263.8,75.2,65.9,62.5,18.3,,,16.4,7.2,7.4,,0.9,8.8,1.2
2020-09-11,287.6,82.6,69.8,69,19.9,,,17.4,8.3,8,,0.9,10,1.6
2020-09-12,225.4,63,56.5,54.9,14.5,,,11.4,7.6,6.4,,0.9,8.5,1.7
2020-09-13,195.8,54.2,48,47.8,12.5,,,9.6,7.3,5.9,,0.9,7.9,1.7
2020-09-14,265.9,75.4,65.7,62.8,18.8,,,16.8,7.3,7.5,,0.9,9.2,1.4
2020-09-15,257.3,73.2,65.2,60.2,18.2,,,16.2,6.6,7.4,,0.8,8.3,1.2
2020-09-16,270.7,77,68.4,63.4,19.1,,,16.9,7.2,7.5,,0.9,8.9,1.4
2020-09-17,258.1,73.6,64.9,60.1,18.4,,,16.5,6.8,7.6,,0.9,8.2,1.1
2020-09-18,295.9,84.7,74,69.2,20.6,,,18.3,8.2,8.3,,1,10.1,1.6
2020-09-19,241.4,68,61.5,58.6,15.6,,,12.2,7.6,6.7,,0.9,8.7,1.7
2020-09-20,217.5,60.7,54.2,53.1,13.7,,,10.7,7.5,6.5,,1,8.2,1.8
2020-09-21,273.7,77.8,67.8,64.4,19.5,,,17.4,7.2,7.9,,1,9.3,1.4
2020-09-22,266.1,75.6,67.6,62.1,18.8,,,16.9,6.7,7.5,,0.9,8.8,1.2
2020-09-23,270.9,77.3,68.3,63.4,19.2,,,17.2,6.8,7.6,,0.9,8.9,1.3
2020-09-24,272.4,77.6,68.8,63.6,19.2,,,17.4,7.1,7.6,,0.9,8.8,1.4
2020-09-25,292.7,83.5,73.7,68.3,20.4,,,18.5,7.8,8.1,,1,9.8,1.6
2020-09-26,229.2,64.4,59.4,54.3,15.1,,,12,7.2,6.5,,0.8,7.9,1.7
2020-09-27,265.3,75.6,65.5,62.5,18.9,,,16.7,7.4,7.4,,0.9,8.7,1.7
2020-09-28,275.5,78.6,68.5,64.6,19.3,,,17.4,7.6,7.7,,1,9.2,1.6
2020-09-29,283.7,80.3,70.5,67,19.7,,,17.5,8.4,8,,1,9.5,1.8
2020-09-30,366.2,101.4,86.2,88.3,25.3,,,21.9,12.5,10.7,,1.6,15.2,3.2
2020-10-01,299.9,78.1,72.6,77.8,18.7,,,14.3,12.4,8.4,,1.5,13.1,3.1
2020-10-02,274.5,72.5,69.5,71.7,16.2,,,11.5,11.1,6.9,,1.4,10.3,3.4
2020-10-03,211.6,56.3,54.9,54.7,11.8,,,8.9,8.5,5.3,,1.1,7.8,2.3
2020-10-04,251.2,67.3,64.2,65.8,14.3,,,10.6,9.8,6.2,,1.2,9.2,2.5
2020-10-05,269,72.2,68.5,69.7,15.9,,,11.6,10.4,7.1,,1.2,9.6,2.8
2020-10-06,260.7,71.3,66.1,65.7,15.4,,,12,9.9,7.1,,1.1,9.6,2.5
2020-10-07,261,72.3,65.2,64.7,15.9,,,12.5,9.7,7.6,,1,9.8,2.4
2020-10-08,255.8,70.5,62,62.1,16.3,,,12.7,9.8,8.5,,1.1,10.5,2.2
2020-10-09,291.3,82.9,72,68.4,20.5,,,18,8.6,8.3,,1,9.9,1.8
2020-10-10,300.7,85.8,74.4,70.5,21,,,18.5,8.8,8.3,,1.1,10,2.1
2020-10-11,224.9,62.8,56.4,53.6,14.4,,,11.4,8.4,6.6,,0.9,8.4,2
2020-10-12,284.5,81,70.5,66.8,20.2,,,18,7.7,8.1,,1,9.7,1.6
2020-10-13,281.1,80.1,71.1,65.4,19.7,,,17.9,7.2,7.9,,0.9,9.4,1.5
2020-10-14,284.9,81.5,72.3,65.8,19.9,,,18.3,7.3,7.9,,0.9,9.5,1.5
2020-10-15,274.8,78.9,69.5,63.4,19.6,,,17.8,6.9,7.9,,0.9,8.7,1.3
2020-10-16,302.7,87.4,75.5,70.4,21.2,,,18.9,8.2,8.7,,0.9,10,1.5
2020-10-17,268.8,76.2,70,63.7,17.2,,,13.7,8.2,7.4,,1,9.7,1.8
2020-10-18,240.2,67.6,60.4,57.4,15.1,,,12.3,8.1,7.3,,1,9.1,1.9
2020-10-19,287.7,82.3,71.6,67,20.5,,,18.2,7.6,8.3,,1,9.8,1.6
2020-10-20,283.4,80.8,72.1,65.6,20,,,18.1,7.1,8,,0.9,9.3,1.5
2020-10-21,278.4,79.9,70.5,64.4,19.9,,,17.5,6.9,8.1,,0.9,9,1.3
2020-10-22,285.3,81.5,72.3,66,20.3,,,17.9,7.3,8.1,,1,9.4,1.5
2020-10-23,328.3,94.4,82.4,75.9,22.9,,,20.1,9.3,9.2,,1.2,11,1.9
2020-10-24,285.5,80.3,75,67.7,18.3,,,14.6,8.7,8,,1.1,9.7,2.1
2020-10-25,255.1,71.1,64.4,61.2,16.8,,,12.5,8.5,7.7,,1.2,9.5,2.2
2020-10-26,286,81.5,71,66.7,20.4,,,18.1,7.6,8.3,,1,9.7,1.6
2020-10-27,282.2,80.6,71.6,65.3,19.9,,,17.9,7.2,8,,0.9,9.3,1.5
2020-10-28,286.4,82.2,72.8,66,20.1,,,18.5,7.2,8.1,,0.9,9.2,1.4
2020-10-29,284.7,81.4,72.1,65.9,20.1,,,18.1,7.4,8.1,,0.9,9.2,1.5
2020-10-30,330.3,94.8,82.6,76.5,22.8,,,20.5,9.4,9.4,,1.2,11.1,2.1
2020-10-31,307.7,87.1,79.8,73.1,19.9,,,15,9.6,8.6,,1.2,10.8,2.6
2020-11-01,252.6,71.1,62.9,60.3,15.9,,,12.7,9.1,7.7,,1.2,9.5,2.2
2020-11-02,288.1,82,71.6,67,20.5,,,18.5,7.7,8.4,,1,9.8,1.6
2020-11-03,285.7,81.4,72.6,66.1,20.3,,,18.2,7.1,8.2,,0.9,9.4,1.5
2020-11-04,288.8,82.5,73.3,66.5,20.6,,,18.4,7.2,8.3,,0.9,9.5,1.6
2020-11-05,284.8,81.1,72.1,66.1,20.2,,,17.9,7.4,8.2,,0.9,9.4,1.5
2020-11-06,329.2,94.2,82.3,76.8,23,,,19.8,9.4,9.5,,1.2,11,2.2
2020-11-07,290,81.4,75.6,68.9,19,,,14.5,9,8.3,,1.1,9.9,2.4
2020-11-08,257.5,71.6,64.9,61.5,16.4,,,13.1,9.1,8,,1.2,9.5,2.3
2020-11-09,291.6,82.9,72.7,68,20.6,,,18.5,7.8,8.6,,1,9.9,1.6
2020-11-10,289.1,82.1,73.4,67.2,20.5,,,18,7.3,8.2,,1,9.9,1.5
2020-11-11,293,83.9,74.9,67.5,20.6,,,18.2,7.3,8.2,,1,9.8,1.6
2020-11-12,287.3,81.6,72.8,66.8,20.7,,,18.2,7.4,8.1,,0.9,9.3,1.5
2020-11-13,329.3,94,82.8,76.4,23,,,20.1,9.2,9.5,,1.2,11.1,2
2020-11-14,291.4,80.9,77.2,68.9,19.2,,,14.4,9.1,8.3,,1.1,9.9,2.4
2020-11-15,261,71.7,66.7,62.5,17.3,,,12.8,9.1,7.9,,1.2,9.4,2.5
2020-11-16,292.3,82.8,73,68.2,20.8,,,18.4,7.9,8.5,,1,9.9,1.7
2020-11-17,283.1,80.4,72.3,65.3,20.2,,,17.9,7.3,8.2,,0.9,9.3,1.4
2020-11-18,286.3,81.5,73.2,66,20.4,,,18.1,7.2,8.2,,0.9,9.3,1.5
2020-11-19,277.9,79.4,70.6,64.1,19.7,,,17.6,7.1,8,,0.9,9,1.4
2020-11-20,324.9,92.9,81.8,75.1,22.6,,,20,9,9.3,,1.1,11,2
2020-11-21,255.3,71.8,67.5,59.1,16.5,,,13.1,8.2,7.3,,1.1,8.6,2.2
2020-11-22,217.8,61,54.8,51.4,13.7,,,11.1,7.8,6.9,,1,8.3,1.9
2020-11-23,283,81,71,65.3,20.3,,,18,7.3,8.3,,1,9.4,1.4
2020-11-24,277.6,79.4,70.8,63.5,20.1,,,17.6,6.9,8.2,,1,8.8,1.3
2020-11-25,273.3,78.4,69.7,62.4,19.8,,,17.4,6.7,8.1,,0.9,8.6,1.3
2020-11-26,272.2,78.3,69.2,62.1,19.6,,,17.5,6.9,8,,0.9,8.5,1.2
2020-11-27,316.9,91.3,79.9,72.6,22.2,,,19.8,8.7,9.2,,1.1,10.4,1.7
2020-11-28,275.2,77.8,73.1,63.6,17.4,,,14.5,8.5,7.8,,1.1,9.4,2
2020-11-29,268.1,74.3,69.2,62.7,18,,,14.4,8.8,7.9,,1.1,9.6,2.1
2020-11-30,294.3,83.8,73.9,67.9,21.3,,,18.9,7.7,8.6,,1,9.7,1.6
2020-12-01,284,81,72.4,65,20.5,,,18.2,7.2,8.3,,0.9,9.2,1.4
2020-12-02,278.7,79.9,71,63.7,20.2,,,18.1,6.7,8.2,,0.9,8.8,1.2
2020-12-03,284.3,81.4,72.2,65.4,20.5,,,18.3,7,8.2,,0.9,9.1,1.3
2020-12-04,327,93.8,82.2,75.2,23.1,,,20.1,9.1,9.5,,1.2,10.9,2
2020-12-05,271.6,75.9,71.5,64.1,17.7,,,13.8,8.3,7.7,,1.1,9.4,2
2020-12-06,239.6,66.9,60.2,56.9,15.6,,,12.1,8.4,7.5,,1.1,8.9,2
2020-12-07,281.3,80.7,70.3,64.9,20.3,,,18,7.2,8.4,,0.9,9.3,1.3
2020-12-08,281.2,80.5,71.8,64.5,20.3,,,17.9,6.9,8.2,,0.9,9,1.3
2020-12-09,283.9,81.5,72.6,64.9,20.4,,,18.1,6.9,8.3,,0.9,9.1,1.3
2020-12-10,281.6,80.7,71.8,64.6,20.2,,,17.8,7,8.2,,0.9,9.1,1.3
2020-12-11,313.6,90.5,79,71.9,22.1,,,19.4,8.4,9.1,,1.1,10.5,1.7
2020-12-12,265.5,75.3,69,62,17.6,,,13.6,7.9,7.6,,1.1,9.5,2
2020-12-13,228.7,64.3,57.8,53.6,14.7,,,11.7,7.8,7.3,,1.1,8.4,1.9
2020-12-14,287.3,82.2,72.3,66,21,,,18.4,7.2,8.5,,0.9,9.4,1.4
2020-12-15,284.4,81.6,72.9,65,20.6,,,17.9,6.8,8.3,,0.9,9.1,1.3
2020-12-16,288.6,82.9,73.8,65.9,20.9,,,18.3,7,8.4,,0.9,9.2,1.3
2020-12-17,284.5,81.6,72.6,65,20.6,,,18,7,8.3,,1,9.1,1.3
2020-12-18,323.8,93.1,81.7,74.2,23,,,19.8,8.7,9.4,,1.1,10.9,1.7
2020-12-19,279.6,79.3,72.7,65.7,18.4,,,14.1,8.8,8,,1.1,9.5,2
2020-12-20,266.3,73.4,67.2,62.4,17,,,15.9,8.9,8.1,,1.2,10.1,2.2
2020-12-21,296.7,84.7,74.2,68.9,21.5,,,18.7,7.7,8.7,,1,9.9,1.4
2020-12-22,294.4,83.9,75.2,67.8,21.3,,,18.4,7.2,8.5,,1,9.7,1.4
2020-12-23,291,83.5,74.3,66.9,21.1,,,18.2,7,8.4,,0.9,9.4,1.3
2020-12-24,303.6,87.7,78.1,69.4,21.9,,,18.6,7.4,8.6,,0.9,9.6,1.4
2020-12-25,359.9,105.2,92.3,81.8,24.8,,,21.4,9.4,9.9,,1.2,11.6,2.2
2020-12-26,257.9,78.7,67.7,55.1,17.7,,,12.8,8.2,6.2,,1,8.8,1.7
2020-12-27,230.9,65.3,58.5,54.4,15,,,11.8,7.6,7.2,,1,8.2,1.8
2020-12-28,302.3,86.4,76.2,69.4,22,,,18.9,7.8,8.9,,1,10.1,1.6
2020-12-29,286.3,82,72.4,65.1,21.4,,,18.3,7.1,8.7,,0.9,9.2,1.2
2020-12-30,313.6,89.2,79.2,71.4,23.5,,,19.6,8.4,9.6,,1,10.4,1.3
2020-12-31,421.9,124.7,103.9,99.5,28.1,,,22.8,12.7,12.4,,1.6,13.9,2.3
2021-01-01,300.5,84,76.5,74.6,19.1,,,13,10.3,8.3,,1.5,10.6,2.6
2021-01-02,251.5,70,65.7,61.3,16.1,,,11.3,8,7.1,,1.3,8.7,1.9
2021-01-03,242.3,67.6,58.1,58.4,15.6,,,12.3,9.1,8.5,,1.4,9.2,2.2
2021-01-04,291,83.3,72.5,66.8,21,,,18.5,7.9,8.9,,1,9.7,1.5
2021-01-05,280.6,80.3,71.5,64,20.4,,,17.8,7,8.3,,0.9,9.1,1.3
2021-01-06,280.2,80.3,71.3,64.1,20.3,,,17.6,6.9,8.3,,0.9,9,1.5
2021-01-07,271.8,77.8,69.1,61.9,20.1,,,17.1,6.8,8.1,,0.8,8.6,1.5
2021-01-08,301.9,87.3,76.1,68.8,21.9,,,18.5,7.9,9,,1,9.9,1.5
2021-01-09,222.8,63.3,57.4,51.9,14.9,,,11.4,6.7,6.8,,0.9,8,1.4
2021-01-10,194.1,55,48.6,45.5,12.7,,,9.8,6.6,6.3,,0.9,7.3,1.4
2021-01-11,281.8,81.1,70.9,64.6,20.3,,,17.8,7.1,8.4,,1,9.3,1.3
2021-01-12,278.9,80,71,64.1,20,,,17.5,6.9,8.2,,0.9,9.1,1.2
2021-01-13,281.9,80.4,71.2,65.3,20.2,,,17.6,7.3,8.2,,0.9,9.6,1.2
2021-01-14,279.9,80,70.6,64.6,19.9,,,17.6,7.5,8.2,,0.9,9.4,1.3
2021-01-15,302.7,87.5,75.6,68.8,21.3,,,19.3,8.6,8.9,,1.1,10.1,1.5
2021-01-16,210.1,59.9,53.8,48.5,13.5,,,11.5,6.8,6.6,,0.9,7.5,1.2
2021-01-17,180.7,51.2,45.4,42.3,11.6,,,9.3,6,6.1,,0.8,6.8,1.3
2021-01-18,274.3,78.7,69.5,63.1,19.6,,,17.4,6.7,8,,0.9,9.1,1.3
2021-01-19,266.4,76.5,68.3,61.1,19.1,,,16.7,6.3,7.7,,0.8,8.6,1.1
2021-01-20,267.6,77,68.4,61.2,19.2,,,16.8,6.5,7.7,,0.8,8.8,1.2
2021-01-21,256.1,74,65.3,58.4,18.5,,,16.3,6.1,7.4,,0.8,8.3,1.1
2021-01-22,263.8,77,66.7,59.7,19,,,16.7,6.5,7.8,,0.8,8.4,1.1
2021-01-23,175.2,49.9,45.6,40.8,11.5,,,9.2,5,5.3,,0.7,6.2,0.9
2021-01-24,164.5,46.6,42,38,11,,,8.5,4.9,5.3,,0.7,6.4,1.1
2021-01-25,254.8,73.7,64.6,57.8,18.6,,,16.4,5.6,7.5,,0.8,8.6,1.1
2021-01-26,243.1,70.6,62,55.2,17.5,,,15.7,5.3,7.2,,0.8,7.9,0.9
2021-01-27,247.8,71.8,62.7,56.4,17.9,,,15.9,5.6,7.3,,0.8,8.4,0.9
2021-01-28,243.3,70.7,62.7,54.9,17.8,,,15.6,4.7,6.9,,0.8,8.3,0.9
2021-01-29,254,74.6,64.9,57.1,18.5,,,16.1,5.1,7.2,,0.8,8.6,1.1
2021-01-30,180.7,52.6,47,41.5,12.3,,,9.5,4.1,5.4,,0.7,6.7,1
2021-01-31,149,43,38.4,34.3,9.9,,,7.7,3.9,4.6,,0.6,5.8,0.9
2021-02-01,235.9,68.9,60.1,53.4,17.1,,,15.2,4.7,6.8,,0.8,8,0.9
2021-02-02,238.5,69.5,61.6,53.8,17.3,,,15.2,4.7,6.7,,0.8,7.9,1
2021-02-03,237.8,69.6,61,53.7,17.3,,,15.2,4.8,6.6,,0.7,8,0.9
2021-02-04,234.9,68.7,60.3,53.1,17,,,15,4.7,6.5,,0.7,7.9,1
2021-02-05,234.2,68.7,59.9,52.9,16.8,,,14.8,5.1,6.5,,0.7,7.9,1
2021-02-06,166.3,47.6,43.2,38.5,11.1,,,8.8,4.4,5,,0.6,6.2,0.9
2021-02-07,206.1,60.4,52.1,47,14.8,,,12.7,4.6,5.7,,0.7,7.2,0.9
2021-02-08,206.4,60.5,53.1,46.5,14.7,,,12.4,4.8,5.6,,0.7,7.2,1
2021-02-09,183.4,53.5,47.4,41.4,13.1,,,10.4,4.5,4.9,,0.7,6.6,0.9
2021-02-10,136.7,39.3,34.9,31.3,9.6,,,7.1,3.8,3.8,,0.6,5.5,0.8
2021-02-11,64.4,17.3,15.9,15.9,4.5,,,3.2,1.8,2.1,,0.3,3.1,0.4
2021-02-12,84.9,23.1,20.4,23,6.3,,,3.6,1.8,2.2,,0.4,3.6,0.5
